ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,numerator,denominator,estimate,CA_RR,version
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0607193480,Twentynine Palms-Morongo Valley CCD,San Bernardino,06071,Southern California,14,175,1551,11.3,0.6531791908,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0606592370,Palo Verde CCD,Riverside,06065,Southern California,14,42,711,5.9,0.3410404624,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0607793400,Tracy CCD,San Joaquin,06077,San Joaquin Valley,10,334,2870,11.6,0.6705202312,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0600591410,Ione CCD,Amador,06005,Central/Southeast Sierra,03,5,903,0.6,0.03468208092,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611193350,Thousand Oaks CCD,Ventura,06111,Southern California,14,531,975,54.5,3.150289017,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611193020,Simi Valley CCD,Ventura,06111,Southern California,14,230,714,32.2,1.861271676,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0610792480,Pixley CCD,Tulare,06107,San Joaquin Valley,10,0,131,0,0,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0610993080,Sonora CCD,Tuolumne,06109,Central/Southeast Sierra,03,14,919,1.5,0.08670520231,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0603792110,Newhall CCD,Los Angeles,06037,Southern California,14,850,4015,21.2,1.225433526,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0607990140,Atascadero CCD,San Luis Obispo,06079,San Luis Obispo,11,29,482,6,0.3468208092,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611193550,Ventura CCD,Ventura,06111,Southern California,14,174,819,21.2,1.225433526,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0610793430,Tulare CCD,Tulare,06107,San Joaquin Valley,10,66,1285,5.1,0.2947976879,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611390640,Davis CCD,Yolo,06113,Sacramento Area,08,329,647,50.9,2.942196532,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0609792460,Petaluma CCD,Sonoma,06097,Bay Area,01,257,1037,24.8,1.433526012,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0607992410,Paso Robles CCD,San Luis Obispo,06079,San Luis Obispo,11,35,264,13.3,0.7687861272,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611192020,Moorpark CCD,Ventura,06111,Southern California,14,180,387,46.5,2.687861272,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0610792520,Porterville CCD,Tulare,06107,San Joaquin Valley,10,15,196,7.7,0.4450867052,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611591620,Linda Rural CCD,Yuba,06115,Sacramento Area,08,61,250,24.4,1.410404624,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0607990120,Arroyo Grande CCD,San Luis Obispo,06079,San Luis Obispo,11,113,315,35.9,2.075144509,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CD,0611393790,Woodland CCD,Yolo,06113,Sacramento Area,08,15,320,4.7,0.2716763006,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06005,Amador,Amador,06005,Central/Southeast Sierra,03,5,925,0.5,0.0289017341,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06115,Yuba,Yuba,06115,Sacramento Area,08,138,914,15.1,0.8728323699,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06017,El Dorado,El Dorado,06017,Sacramento Area,08,288,572,50.3,2.907514451,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,98788,551157,17.9,1.034682081,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06073,San Diego,San Diego,06073,San Diego,09,14175,86839,16.3,0.9421965318,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06079,San Luis Obispo,San Luis Obispo,06079,San Luis Obispo,11,245,3177,7.7,0.4450867052,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06081,San Mateo,San Mateo,06081,Bay Area,01,3280,16142,20.3,1.173410405,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06109,Tuolumne,Tuolumne,06109,Central/Southeast Sierra,03,25,966,2.6,0.1502890173,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06007,Butte,Butte,06007,Butte,02,197,1353,14.6,0.8439306358,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06053,Monterey,Monterey,06053,Monterey Bay,04,1120,9806,11.4,0.6589595376,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06019,Fresno,Fresno,06019,San Joaquin Valley,10,2569,21557,11.9,0.6878612717,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06023,Humboldt,Humboldt,06023,North Coast,05,54,456,11.8,0.6820809249,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,1569,21070,7.4,0.4277456647,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,245,7325,3.3,0.1907514451,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06033,Lake,Lake,06033,North Coast,05,54,924,5.8,0.3352601156,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,6,2355,0.3,0.01734104046,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06041,Marin,Marin,06041,Bay Area,01,855,5123,16.7,0.9653179191,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06055,Napa,Napa,06055,Bay Area,01,92,824,11.2,0.6473988439,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06065,Riverside,Riverside,06065,Southern California,14,7838,52003,15.1,0.8728323699,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06069,San Benito,San Benito,06069,Monterey Bay,04,58,298,19.5,1.12716763,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06083,Santa Barbara,Santa Barbara,06083,Santa Barbara,12,928,5342,17.4,1.005780347,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06093,Siskiyou,Siskiyou,06093,Northeast Sierra,06,13,311,4.2,0.2427745665,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06025,Imperial,Imperial,06025,Southern California,14,152,3742,4.1,0.2369942197,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06097,Sonoma,Sonoma,06097,Bay Area,01,817,3757,21.7,1.25433526,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06107,Tulare,Tulare,06107,San Joaquin Valley,10,192,2817,6.8,0.3930635838,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06111,Ventura,Ventura,06111,Southern California,14,2233,7996,27.9,1.612716763,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06013,Contra Costa,Contra Costa,06013,Bay Area,01,9380,51111,18.4,1.063583815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06113,Yolo,Yolo,06113,Sacramento Area,08,376,1642,22.9,1.323699422,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06001,Alameda,Alameda,06001,Bay Area,01,24805,132189,18.8,1.086705202,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,256,3437,7.4,0.4277456647,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06087,Santa Cruz,Santa Cruz,06087,Monterey Bay,04,335,1363,24.6,1.421965318,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06045,Mendocino,Mendocino,06045,North Coast,05,55,335,16.4,0.9479768786,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06047,Merced,Merced,06047,San Joaquin Valley,10,483,4274,11.3,0.6531791908,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06089,Shasta,Shasta,06089,Shasta,13,54,424,12.7,0.7341040462,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06075,San Francisco,San Francisco,06075,Bay Area,01,7271,40248,18.1,1.046242775,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06077,San Joaquin,San Joaquin,06077,San Joaquin Valley,10,1913,19410,9.9,0.5722543353,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06099,Stanislaus,Stanislaus,06099,San Joaquin Valley,10,821,5362,15.3,0.8843930636,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06071,San Bernardino,San Bernardino,06071,Southern California,14,11733,78823,14.9,0.8612716763,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06061,Placer,Placer,06061,Sacramento Area,08,500,1262,39.6,2.289017341,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06059,Orange,Orange,06059,Southern California,14,7249,25163,28.8,1.664739884,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06085,Santa Clara,Santa Clara,06085,Bay Area,01,8289,27659,30,1.734104046,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06101,Sutter,Sutter,06101,Sacramento Area,08,120,941,12.8,0.7398843931,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06067,Sacramento,Sacramento,06067,Sacramento Area,08,10144,65888,15.4,0.8901734104,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CO,06095,Solano,Solano,06095,Bay Area,01,4857,33443,14.5,0.838150289,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06071003602,36.02,San Bernardino,06071,Southern California,14,118,945,12.5,0.7225433526,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06095252707,2527.07,Solano,06095,Bay Area,01,77,502,15.3,0.8843930636,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06065046200,462,Riverside,06065,Southern California,14,31,331,9.4,0.5433526012,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06001401000,4010,Alameda,06001,Bay Area,01,213,2549,8.4,0.4855491329,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037228720,2287.2,Los Angeles,06037,Southern California,14,0,340,0,0,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06001400400,4004,Alameda,06001,Bay Area,01,79,412,19.2,1.10982659,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037104702,1047.02,Los Angeles,06037,Southern California,14,77,596,12.9,0.7456647399,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06067009008,90.08,Sacramento,06067,Sacramento Area,08,26,330,7.9,0.4566473988,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037535101,5351.01,Los Angeles,06037,Southern California,14,77,894,8.6,0.4971098266,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06095252702,2527.02,Solano,06095,Bay Area,01,131,602,21.8,1.260115607,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06095252401,2524.01,Solano,06095,Bay Area,01,14,236,5.9,0.3410404624,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037540902,5409.02,Los Angeles,06037,Southern California,14,218,1920,11.4,0.6589595376,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06075015800,158,San Francisco,06075,Bay Area,01,257,1379,18.6,1.075144509,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037602503,6025.03,Los Angeles,06037,Southern California,14,288,2490,11.6,0.6705202312,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06037604100,6041,Los Angeles,06037,Southern California,14,51,251,20.3,1.173410405,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2000,3,AfricanAm,CT,06001402200,4022,Alameda,06001,Bay Area,01,44,540,8.1,0.4682080925,Tue Jun 12 12:05:41 2018
